Record Date,Debt Limit Description,Debt Limit Class 1 Description,Debt Limit Class 2 Description,Debt Held by the Public (in Millions),Intragovernmental Holdings (in Millions),Total Public Debt Outstanding (in Millions),Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2009-11-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,14.29269429,0,14.29269429,7,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,7689428.36816375,4367934.65065171,12057363.0188155,8,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,12104000,9,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,46636.9811845403,10,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Public Debt Outstanding,null,7712386.95310865,4400659.84389048,12113047.7969991,1,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,489.13319875,0,489.13319875,2,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,22484.74444044,20311.92954264,42796.67398308,3,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,11921,11921,4,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Hope Bonds,0,492.26369613,492.26369613,5,2010,1,2009,4,11,30
2009-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,7689413.07546946,4367934.65065171,12057347.7261212,6,2010,1,2009,4,11,30
2009-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,7464321.41506098,4372307.76333863,11836629.1783996,8,2010,1,2009,4,10,31
2009-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,12104000,9,2010,1,2009,4,10,31
2009-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,267370.821600391,10,2010,1,2009,4,10,31
2009-10-31,Debt Subject to Limit,Public Debt Outstanding,null,7487887.00735043,4405203.60183299,11893090.6091834,1,2010,1,2009,4,10,31
2009-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,489.2694671,0,489.2694671,2,2010,1,2009,4,10,31
